,user_id,ISBN,rating
12432,1211,0099771519,9
12440,1211,0385504209,9
12448,1211,0752853694,8
12461,1211,2070360024,8
12463,1211,2070360423,7
12466,1211,2070364283,7
12467,1211,2070375161,7
12469,1211,2070415686,8
12477,1211,2207252000,8
12480,1211,2253004898,8
12481,1211,2253005274,8
12491,1211,2266022504,8
12494,1211,226612269X,7
12509,1214,0380600129,8
12513,1219,082176828X,6
12522,1234,8420725927,9
12559,1250,0385721358,8
12566,1254,0894805770,10
12567,1254,089480829X,10
12573,1259,0062502174,7
12576,1261,0316776963,8
12578,1261,0345438329,6
12579,1261,0452282152,7
12580,1261,0688177751,8
12586,1266,0618126988,10
12593,1281,0345446860,7
12600,1297,0060192119,8
12603,1297,0679731148,7
12605,1297,0836218256,7
12614,1309,0316969680,7
12615,1309,0425178765,10
12617,1309,055357227X,10
12626,1331,0141180633,9
12639,1343,0552996009,9
12641,1343,0590660543,10
12658,1359,0399501487,7
12662,1368,0060514949,7
12663,1368,0066210151,7
12664,1368,0375411992,5
12666,1368,0425188361,7
12673,1372,3423620196,10
12686,1377,0440224764,8
12689,1389,0553572997,9
12693,1396,0380727501,10
12695,1399,0312423799,9
12697,1399,037542217X,9
12700,1409,0061093106,8
12701,1409,0373218192,8
12702,1409,042517736X,9
12704,1409,0515120006,6
12705,1409,0515127396,5
12706,1410,0684868911,9
12707,1412,0156027321,9
12708,1412,0345416260,9
12709,1412,0345433084,6
12710,1412,0385486804,9
12711,1412,0385494785,9
12712,1412,0385512104,9
12862,1427,0062502182,10
12863,1433,0743418174,3
12866,1435,0060915544,10
12868,1435,0060977477,5
12878,1435,0345378490,5
12880,1435,0345387651,5
12882,1435,0345410998,10
12885,1435,0375505547,7
12887,1435,0380728249,10
12896,1435,0399133143,5
12911,1435,0446611239,10
12912,1435,0446672211,8
12916,1435,0451183665,7
12919,1435,0451208765,4
12924,1435,0517149257,10
12925,1435,0517573822,10
12935,1435,0671024248,4
12941,1435,0679751343,8
12945,1435,068484267X,8
12946,1435,0684848783,5
12947,1435,0684855631,9
12957,1435,080410753X,10
12973,1435,0971880107,5
12975,1435,155874262X,10
12979,1435,1573221775,4
12997,1442,2253004243,10
12998,1448,0679459626,6
13030,1485,0440512158,10
13038,1486,0971880107,5
13040,1489,0385492081,8
13042,1491,0451524829,7
13055,1511,0345391802,9
13056,1511,0425130215,7
13057,1513,0671510053,8
13058,1515,0671027344,9
13064,1519,0671028375,8
13066,1530,044023722X,8
13070,1535,067976402X,10
13081,1548,0060394447,1
13084,1548,0312243022,8
13086,1548,034540288X,5
13087,1548,0345425707,8
13088,1548,0345434692,7
13093,1548,0425167313,8
13094,1548,0451821971,7
13096,1548,0452282152,8
13097,1548,0553131893,8
13098,1548,0553234609,9
13099,1548,0553258540,9
13101,1548,0765342294,8
13106,1554,0440237688,9
13113,1558,0374281602,9
13114,1558,0425167720,7
13115,1558,0446519960,10
13116,1558,0609610597,10
13127,1570,0156787334,10
13135,1585,0316182540,7
13136,1585,0316919896,7
13137,1585,0345413903,7
13139,1585,0446604658,6
13140,1585,0446611611,6
13141,1585,0449212602,8
13143,1585,0451178033,6
13144,1585,0553282476,7
13145,1585,0553299506,7
13147,1585,0684867621,4
13149,1586,0590634275,7
13152,1591,3257228007,10
13153,1596,0060002492,5
13154,1596,0385511612,6
13157,1596,0679426159,6
13160,1597,0316569321,7
13161,1597,0671020315,5
13162,1597,067169071X,7
13163,1597,0679732241,4
13168,1608,0449212602,10
13172,1608,0515090174,8
13173,1608,0515095826,8
13174,1608,0515111279,8
13181,1617,0385475713,7
13182,1617,0553268449,8
13190,1641,0553375407,7
13233,1674,0060187271,10
13238,1674,0060975547,9
13248,1674,0345382544,9
13249,1674,0345384466,7
13251,1674,0345416880,7
13253,1674,0375725784,10
13256,1674,0385483503,10
13257,1674,038548951X,10
13258,1674,0385497288,10
13259,1674,0393312801,10
13266,1674,0449912558,5
13270,1674,0553380958,10
13273,1674,0618129030,8
13276,1674,0679725164,6
13283,1674,0812505166,10
13295,1688,0515122491,5
13296,1688,051512902X,5
13297,1688,0515131091,6
13305,1696,8484502112,8
13311,1706,0345392825,5
13315,1706,0451524934,10
13316,1706,0679721819,8
13318,1718,0743418174,8
13323,1721,0449225151,9
13331,1725,0765342405,9
13335,1725,844062719X,10
13337,1725,844507119X,10
13340,1725,8466307982,7
13347,1730,0767905180,8
13349,1733,0061042005,9
13352,1733,0061095869,8
13356,1733,0312983824,5
13357,1733,0316089699,5
13360,1733,0345447840,10
13367,1733,0373168438,9
13371,1733,0373196636,4
13372,1733,0373218400,9
13378,1733,0373240228,10
13379,1733,0373242328,6
13411,1733,0373708351,10
13424,1733,0380775840,9
13430,1733,0425181111,7
13431,1733,0440168724,9
13436,1733,0446357405,7
13439,1733,0446364762,5
13440,1733,0446527130,7
13443,1733,0446603082,8
13446,1733,0451205650,5
13450,1733,0505524333,10
13454,1733,0515118230,8
13457,1733,051513287X,9
13458,1733,0517077744,8
13459,1733,0553107232,7
13461,1733,0553285947,7
13463,1733,0553562746,7
13465,1733,0553574078,8
13467,1733,0553584898,9
13468,1733,059035342X,10
13469,1733,0671007696,9
13480,1733,0743412621,8
13496,1733,0971880107,1
13497,1733,1551664348,7
13500,1733,1551665794,7
13503,1733,1551669404,6
13519,1759,067164257X,8
13523,1768,0440226430,10
13525,1773,0804106304,9
13526,1775,0140348107,8
13531,1790,0060506679,4
13532,1790,0375701427,8
13533,1790,044022165X,5
13534,1790,0553135457,6
13535,1790,0671793489,8
13561,1803,0385504209,9
13576,1812,0312979479,9
13578,1812,0375727566,8
13589,1812,0671708635,7
13599,1830,0553377884,6
13600,1830,0553572997,7
13610,1846,2070419878,10
13612,1848,0061030651,5
13615,1848,0156027321,10
13619,1848,0312852487,10
13620,1848,0345342968,10
13622,1848,0345348109,9
13624,1848,0345378482,8
13627,1848,0345417623,8
13630,1848,0345443683,9
13631,1848,0375705090,9
13642,1848,0451169530,5
13654,1848,0684818868,10
13656,1848,0762406984,10
13660,1848,0786868716,10
13662,1848,0812511816,10
13663,1848,0812513738,8
13666,1848,0812550706,8
13689,1863,3442424623,8
13692,1869,0425122123,8
13702,1892,0767902521,9
13703,1898,0060922532,8
13704,1898,0060951710,9
13705,1898,0385484518,8
13706,1898,0786864133,8
13887,1918,1841492086,8
13900,1928,0316666343,10
13906,1928,0394830148,9
13928,1937,0060175532,7
13930,1945,0671023373,10
13935,1951,0749930721,7
13955,1989,0684862719,9
13971,1996,0140272658,8
13972,1996,0552998338,7
14034,2018,0446516538,5
14035,2019,0440211727,5
14036,2019,0440214041,5
14064,2030,0060191988,10
14066,2030,0062502174,10
14067,2030,0062507567,10
14069,2030,0062509594,10
14070,2030,006251279X,10
14071,2030,0062513346,10
14073,2030,0140298479,10
14075,2030,0345453549,8
14077,2030,0385315287,10
14079,2030,0394404289,10
14080,2030,0425133656,10
14081,2030,0440108268,10
14082,2030,0440204321,10
14083,2030,044020562X,10
14087,2030,0525945040,10
14091,2030,067084487X,10
14092,2030,0671777351,10
14109,2030,1561706213,10
14111,2030,1561707244,10
14112,2030,1563054671,10
14115,2030,1880032627,10
14120,2033,0060248025,10
14121,2033,0060256664,10
14122,2033,0060256737,10
14123,2033,0060950536,10
14133,2033,0140386645,8
14134,2033,0142000663,10
14144,2033,0316779059,10
14145,2033,0345337662,5
14146,2033,0345340426,10
14148,2033,0375815260,10
14149,2033,0380775123,10
14154,2033,0399523308,6
14155,2033,0439064864,9
14156,2033,0439136350,9
14157,2033,0439139597,9
14158,2033,043935806X,9
14166,2033,0451456718,10
14168,2033,0451456734,10
14170,2033,0451458028,10
14171,2033,0451458508,10
14172,2033,0451458990,10
14175,2033,0452279089,10
14182,2033,051513628X,6
14191,2033,0553379534,10
14192,2033,0553573136,8
14193,2033,0590353403,9
14201,2033,0671524313,6
14202,2033,0671676253,10
14208,2033,0688117619,7
14209,2033,0688149790,8
14213,2033,0698119509,7
14221,2033,0764550039,7
14224,2033,0765342987,10
14225,2033,0765345048,10
14228,2033,0786880007,8
14234,2033,0812500865,7
14241,2033,0812532554,10
14242,2033,0812532597,8
14243,2033,0812532619,8
14244,2033,0812532635,8
14245,2033,0812532961,8
14246,2033,0812532988,8
14247,2033,0812533313,10
14248,2033,0812533550,10
14253,2033,0812575717,10
14255,2033,0836204387,10
14256,2033,0836218256,9
14257,2033,0836218787,10
14258,2033,0836220889,10
14259,2033,0836221362,10
14266,2033,0886773776,10
14267,2033,0886773784,10
14268,2033,0886774004,10
14269,2033,0886774012,9
14270,2033,0886774144,10
14272,2033,0886774543,10
14273,2033,0886774632,10
14274,2033,0886775035,10
14276,2033,0886775167,8
14279,2033,0886775639,8
14280,2033,0886775876,10
14281,2033,0886776120,8
14283,2033,0886776619,9
14287,2033,0886777208,10
14290,2033,0886777739,10
14294,2033,0894716174,9
14300,2033,0920668372,10
14315,2035,0140376410,8
14316,2036,0452281296,8
14317,2036,1573229326,9
14357,2060,0380896931,9
14362,2070,0553275860,9
14367,2075,3423105518,10
14381,2084,8440616368,9
14397,2090,0380470845,8
14402,2090,0440162041,10
14412,2090,0671646575,5
14413,2090,0671739778,6
14422,2103,0385472951,9
14425,2103,0451451686,10
14426,2103,0671577727,10
14439,2106,0312422601,5
14441,2106,0553565915,8
14444,2106,081297106X,6
14611,2115,0515120618,7
14681,2134,0684866048,10
14691,2136,0399143335,8
14693,2136,0441001866,8
14695,2136,0515134384,8
14700,2139,0142004235,8
14701,2139,0385335830,7
14702,2139,0515130389,10
14703,2139,0515135062,10
14704,2139,0553272837,10
14705,2139,0743262174,8
14708,2147,0689859376,8
14711,2152,037542217X,7
14712,2152,0375727132,7
14713,2152,0446612545,7
14724,2170,3442429439,7
14726,2172,0425169693,5
14731,2179,0060392452,9
14736,2179,0312263120,8
14739,2179,0380815931,10
14740,2179,0385504209,10
14744,2179,0446532231,9
14745,2179,0451455789,9
14746,2179,0451458370,9
14747,2179,0451524934,8
14751,2179,0553373803,10
14755,2179,0590353403,10
14757,2179,0618002219,9
14758,2179,0671721046,10
14767,2179,0886777844,9
14768,2179,0887307884,9
14775,2179,096265342X,9
14783,2181,0765341840,8
14786,2189,0141002077,6
14787,2189,0312243359,8
14796,2190,0812579569,7
14801,2197,0312291639,9
14806,2197,0449702545,8
14811,2197,1550223968,8
14813,2199,0099771519,9
14814,2203,014043187X,7
14825,2218,0425101452,8
14830,2224,2070374637,7
14833,2230,0375505296,2
14837,2238,0553348981,10
14844,2255,0316168688,8
14845,2255,0425175405,7
14847,2255,0452264790,8
14856,2276,0030632366,9
14858,2276,0061030643,8
14861,2276,0061099155,9
14881,2276,0312983220,8
14882,2276,0312989385,10
14891,2276,0345272463,9
14899,2276,034528643X,8
14908,2276,0345315642,10
14915,2276,0345379144,10
14916,2276,0345382447,7
14922,2276,0345404793,9
14925,2276,0345423615,9
14927,2276,0345447867,9
14928,2276,0345460693,9
14929,2276,0380002930,9
14932,2276,0380542625,10
14936,2276,038072880X,9
14944,2276,0385505833,5
14952,2276,0399146725,10
14977,2276,0425119653,8
14981,2276,0425172546,9
14983,2276,0425182908,4
14986,2276,0440145465,10
14990,2276,0440220793,7
14991,2276,0440221471,10
14992,2276,0440236673,10
14993,2276,0440237424,6
15031,2276,0446349461,9
15034,2276,0446364622,8
15039,2276,0446609323,9
15041,2276,0446612790,10
15044,2276,0446794031,7
15076,2276,0451163710,10
15078,2276,0451171845,9
15081,2276,0451204891,9
15091,2276,0451456726,10
15092,2276,0451456734,10
15093,2276,0451458990,9
15098,2276,0515130125,10
15114,2276,0553144286,8
15133,2276,0553263226,10
15139,2276,0553290797,8
15142,2276,0553574582,7
15143,2276,0553575538,10
15145,2276,0553576801,8
15146,2276,0553582526,9
15148,2276,0553583468,10
15149,2276,0553584510,9
15150,2276,0553585118,10
15151,2276,0553585681,10
15158,2276,0671016768,8
15165,2276,0671442686,10
15175,2276,0671524313,10
15186,2276,0671625810,9
15195,2276,0671660632,5
15200,2276,0671721224,9
15204,2276,0671729446,5
15207,2276,0671795988,7
15208,2276,0671797050,10
15227,2276,0671836927,9
15229,2276,0671876015,10
15234,2276,0684852802,9
15238,2276,0743412753,9
15243,2276,0756400619,8
15253,2276,0805063897,10
15257,2276,0812513711,8
15260,2276,0812517725,8
15270,2276,0812585151,5
15310,2276,0886774632,10
15311,2276,0886775167,10
15313,2276,0886775639,10
15315,2276,0886776120,10
15355,2281,0425181103,7
15359,2287,0060981180,6
15361,2287,0140077022,5
15363,2287,0375706062,6
15364,2287,0380014033,7
15366,2287,0425147622,7
15367,2287,0446360856,6
15368,2287,0451180410,7
15372,2288,0070212570,8
15375,2288,0312993560,8
15388,2288,0425115801,10
15389,2288,0425144429,5
15391,2288,0425188809,10
15392,2288,0440206707,7
15395,2288,0553210092,5
15397,2288,0553582763,9
15414,2295,0062502182,6
15415,2295,0486290492,8
15425,2313,0020442602,9
15426,2313,0060173289,9
15431,2313,0312876513,6
15432,2313,0345348036,9
15433,2313,034545104X,5
15436,2313,0385482388,5
15437,2313,0394756827,10
15439,2313,0399141146,3
15440,2313,0399146431,5
15443,2313,0452260116,9
15446,2313,0553278223,7
15449,2313,0679733760,7
15450,2313,0679741410,6
15451,2313,0679745580,8
15456,2313,0812533550,9
15475,2326,0807281956,9
15478,2326,0880381736,8
15498,2337,0060928336,9
15499,2337,0060987561,7
15501,2337,0142001740,8
15502,2337,0312265867,7
15503,2337,0345350499,9
15505,2337,0385505833,7
15506,2337,0440403278,10
15508,2337,0451191145,9
15509,2337,0451191153,8
15510,2337,0671510126,8
15513,2337,0842314296,10
15517,2340,0373250290,4
15518,2345,1844262553,9
15537,2357,0375725784,8
15541,2358,0064408655,9
15544,2358,0140071083,6
15571,2358,0440220653,8
15573,2358,0440400759,8
15584,2358,0446603775,8
15585,2358,0446603783,8
15589,2358,0451160312,6
15620,2358,0671746065,8
15691,2363,0671726889,9
15692,2366,0553210092,8
15696,2375,0345424719,7
15697,2375,0345465083,7
15700,2375,0671003755,9
15702,2375,0684803143,7
15704,2376,0446610100,6
15710,2388,0142001740,6
15721,2399,0345317580,7
15722,2399,0345334310,8
15723,2399,0345337662,9
15725,2399,0671730177,9
15726,2399,0671876015,9
15728,2399,0812533666,4
15750,2411,0152017984,6
15757,2411,0971880107,3
15764,2416,8477204055,7
15765,2417,051513290X,7
15770,2437,0061032093,9
15776,2437,0515114693,9
15778,2437,051512317X,7
15780,2437,0671003518,9
15782,2437,0671739751,9
15783,2439,0060004533,8
15784,2439,0060507403,8
15785,2439,0345367421,7
15786,2439,0380002930,10
15791,2439,0679767398,7
15933,2461,0446363170,9
15934,2461,0553562967,7
15947,2470,0449146383,9
15964,2499,080213825X,5
15967,2503,1400034779,7
15976,2515,8466307982,7
15994,2545,3426620685,4
15995,2545,3499123665,5
16001,2549,2020482363,7
16023,2562,0375412824,8
16031,2578,0590453661,8
16054,2590,0380730359,9
16074,2605,0767907817,7
16083,2622,030681188X,10
16092,2630,0394541545,8
16098,2630,0684823780,8
16103,2632,0385493800,9
16106,2634,0743216458,8
16109,2640,0425147622,8
16110,2643,0886773784,9
16117,2653,0399148019,9
16139,2679,0140016821,7
16141,2683,0786867086,10
16167,2690,0380896931,4
16173,2700,0743206045,7
16181,2719,0140089365,7
16186,2719,038072345X,5
16187,2719,0395869463,7
16193,2719,0451521285,10
16196,2719,0553266055,5
16218,2738,0743222229,8
16231,2749,0345272579,10
16252,2766,0060958022,8
16253,2766,0060975849,9
16262,2766,014034294X,9
16282,2766,0312146310,9
16286,2766,0316666343,9
16290,2766,0345319672,7
16300,2766,038039586X,9
16302,2766,0380726815,6
16308,2766,0385508417,7
16315,2766,0425178102,5
16322,2766,0440204194,8
16324,2766,0440211263,8
16328,2766,0440219078,8
16329,2766,0440221595,8
16334,2766,0440237688,7
16336,2766,044048474X,7
16340,2766,0446310786,10
16341,2766,0446516538,6
16343,2766,0446607339,8
16344,2766,0446611867,7
16347,2766,0449005615,9
16364,2766,0553279912,7
16377,2766,0670030643,8
16390,2766,0671721291,6
16398,2766,0679733760,5
16399,2766,0679751602,6
16406,2766,0684801221,10
16413,2766,0688031188,9
16418,2766,0736903054,10
16420,2766,0745926290,8
16422,2766,0767902521,8
16435,2766,0805421351,10
16449,2766,0842345523,9
16452,2766,0849911672,7
16458,2766,0874869870,9
16462,2766,0898157803,8
16480,2766,0971880107,6
16488,2766,1558745718,7
16506,2766,1566840287,7
16513,2766,1576734013,8
16547,2789,0394588169,8
16554,2790,0020518501,6
16559,2790,038533348X,10
16576,2793,0380762277,7
16588,2793,0515135062,7
16595,2793,0553584014,8
16599,2793,0671695126,6
16600,2793,0671759329,5
16660,2854,0316666343,7
16662,2854,0446523569,7
16663,2854,0446610399,5
16665,2855,0020519001,5
16671,2855,0399144463,5
16672,2855,0425168700,7
16673,2855,0425180964,8
16677,2861,0688127169,10
16856,2892,0684857820,9
16890,2914,0812551583,7
16904,2936,1853811262,4
16912,2945,038548951X,8
16915,2948,1580083412,10
16924,2954,0440235502,10
16959,2977,0060981180,8
16973,2977,0142001430,7
16994,2977,0312194390,8
16996,2977,0316569321,7
17005,2977,037570504X,5
17007,2977,0375725784,3
17009,2977,0380704161,9
17015,2977,0385491050,3
17016,2977,0385491077,7
17027,2977,0425130215,9
17032,2977,0425175111,8
17046,2977,0449002632,8
17047,2977,0449209113,8
17059,2977,0452282152,7
17060,2977,0486266907,7
17068,2977,0525945210,6
17087,2977,0670894494,6
17089,2977,0671021001,9
17091,2977,0671496107,10
17133,2977,0821221817,10
17168,2977,1573225681,8
17182,2982,0441790348,8
17192,2995,0060928336,6
17194,2996,0345361792,8
17196,2996,0425118703,7
17241,3032,0971880107,1
17251,3052,1400032717,9
17252,3053,3442431875,10
17258,3063,0684802988,7
17288,3087,0394751043,9
17291,3088,2070388905,7
17311,3100,0316601950,6
17321,3104,0805063897,8
17338,3133,0061097314,9
17340,3142,0060092963,8
17341,3142,0060517611,8
17361,3145,0375821813,8
17364,3145,0380720191,10
17368,3145,0394571029,10
17371,3145,0425182908,7
17373,3145,0440128994,7
17374,3145,0440129613,7
17375,3145,044021145X,9
17377,3145,0440419468,8
17378,3145,0446343455,8
17379,3145,0446359866,9
17385,3145,0446611611,8
17386,3145,044661193X,9
17402,3145,067975833X,10
17405,3145,0743469801,9
17411,3145,1573229326,5
17415,3150,0446365505,9
17426,3166,0553272535,10
17433,3167,0312865031,7
17436,3167,0345257189,5
17440,3167,0345335651,9
17441,3167,0345337662,5
17445,3167,0345355237,10
17446,3167,0345370775,9
17447,3167,034540288X,7
17451,3167,0380012863,8
17453,3167,0399136487,8
17456,3167,0425104052,9
17458,3167,0425181464,8
17459,3167,0440219078,10
17461,3167,0440998050,10
17466,3167,0449219631,7
17468,3167,0451458125,8
17470,3167,0515090174,7
17476,3167,0553213377,10
17480,3167,0553574353,10
17481,3167,0671004107,9
17484,3167,067150987X,6
17489,3167,0671721380,7
17498,3167,080410526X,6
17500,3167,0812550706,10
17507,3168,0684872153,8
17509,3172,039480001X,10
17510,3174,0345273303,10
17514,3177,1857022424,7
